id_lokalId;husnummer;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
49240a29-d3f2-4ff4-af4c-2b155ccf2b82;0a3f507d-2403-32b8-e044-0003ba298018;130;261;222;;1984;;1;;2;POINT(700658.43 6171918.77);5;6
49243b5f-9506-4b28-b802-638900a9a1d5;72a9b674-d1a4-4655-9ead-032e6072eb89;920;;;;1986;;;;;POINT(706794.6 6170922.01);5;6
492515db-24ab-4a3e-9fbf-1fab4a0b43c3;0a3f507c-fbb2-32b8-e044-0003ba298018;130;116;116;;1978;;1;;;POINT(705586.36 6172274.68);5;6
492a31f0-a1be-4091-aa9a-1927323d3404;0a3f507d-02e9-32b8-e044-0003ba298018;920;;;;1967;;;;;POINT(707988.65 6173333.77);5;6
492ad8ff-9ad2-4377-ba25-1e86fdf0ff5a;0a3f507d-2435-32b8-e044-0003ba298018;130;12;12;;;;;;;;;9
492cfbc5-42c1-4a53-9af4-411dcd336508;0a3f507d-0351-32b8-e044-0003ba298018;930;;;;2019;;;;;POINT(708397.24 6172670.29);5;6
492f706f-d712-40b9-bf60-93fed46db416;0a3f507c-f77b-32b8-e044-0003ba298018;920;;;;1978;;;;;POINT(700312.19 6172807.7);5;10
492fc6f6-5f40-48cc-8520-a10377d71958;0a3f507d-1158-32b8-e044-0003ba298018;920;;;;1000;;;;;POINT(709140.13 6171886.19);5;6
4930aa33-e62f-41fa-9e43-c042d018c1c9;9c3067cc-1a7b-4b93-bbfc-133729ad826e;920;;;;1986;;;;;POINT(706622.39 6171037.37);5;6
4933c92b-5578-47d7-9007-78789558da99;0a3f507d-0dd2-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(700855.34 6171461.47);5;6
49343130-fd49-4f0f-bf5c-16d9900ef235;0a3f507d-12d8-32b8-e044-0003ba298018;920;;;;1985;;;;;POINT(707653.9 6171142.4);5;6
49390eb1-1178-49c3-9cfe-60a6ec3e8f06;0a3f507d-1f20-32b8-e044-0003ba298018;120;80;106;;1877;;2;7;;POINT(702738.9 6172140.83);5;10
493c0fe2-7cb1-4ed3-b16e-9d634e36009f;0a3f507d-052e-32b8-e044-0003ba298018;920;;;;1986;;;;;POINT(703936.32 6173772.14);5;6
494153f7-bb0c-471a-a90f-5be04812f92c;0a3f507c-fd49-32b8-e044-0003ba298018;920;;;;1986;;;;;POINT(705446.56 6177920.56);5;6
494314c1-7c06-45c2-acca-2167cf3df030;0a3f507d-04d1-32b8-e044-0003ba298018;920;;;;1994;;;;;POINT(700143.46 6173240.07);5;6
49452886-ad0f-4fa8-b5b9-82f9352e0698;0a3f507c-fd2c-32b8-e044-0003ba298018;320;6486;;6486;1987;;1;;4;POINT(706371.16 6172934.51);5;6
49484fdd-7136-4f55-bf95-d0abd032f7d3;0a3f507d-23f3-32b8-e044-0003ba298018;920;;;;2001;;;;;POINT(707616.48 6172034.72);5;6
494c6163-1a4b-477e-a5bf-35daeb5c1463;3d0f6dde-f5f1-46ec-9770-c007bba138d6;930;;;;2019;;;;;POINT(701668.93 6171940.08);5;2
494e57d0-cc12-4a91-9e09-6eabd6c921a1;0a3f507d-0d9e-32b8-e044-0003ba298018;930;;;;1959;;;;;POINT(700718.66 6172282.41);5;6
494fc8a9-ffb5-4f1c-b169-c994ed5cf0b6;0a3f507d-0a99-32b8-e044-0003ba298018;120;169;140;;1968;;1;;90;POINT(708532.54 6171071.52);5;6
4952e9dd-bc46-4df3-a8c0-fd0eb60c20ce;0a3f507d-066c-32b8-e044-0003ba298018;920;;;;2009;;;;;POINT(704176.45 6172191.78);5;6
4954680a-0148-4924-8fdd-071fe73f08de;0a3f507d-0603-32b8-e044-0003ba298018;120;117;117;;1990;;2;7;90;POINT(704708.81 6172067.45);5;6
49547029-efaa-4584-985e-2296e8a6065d;0a3f507c-f8b1-32b8-e044-0003ba298018;410;1084;;1084;1996;;1;;90;POINT(704850.02 6171844.57);5;6
4954e6b2-5469-4589-ba0f-6e803815bfab;0a3f507d-0a04-32b8-e044-0003ba298018;130;160;148;;1966;;1;;;POINT(701340.22 6172252.69);5;6
49571674-5626-43fd-b386-84ed85130d2a;0a3f507d-2181-32b8-e044-0003ba298018;120;200;300;;1924;1983;2;4;2;POINT(705939.8 6175211.17);5;6
49575751-eb52-4107-937e-3ca3a3d6dafc;0a3f507c-f885-32b8-e044-0003ba298018;540;50;50;;1975;;7;1;90;POINT(701538.56 6173070.12);5;6
4959208a-e55d-4651-8657-97c432ae9e90;0a3f507c-f954-32b8-e044-0003ba298018;920;;;;1968;;;;;POINT(708207.2 6172515.27);5;6
495b873d-758e-4049-9690-7c00d8dbe433;0a3f507d-0012-32b8-e044-0003ba298018;130;148;148;;1968;1986;1;;;POINT(708050.68 6171121.37);5;6
495f30e9-4614-46c1-af9c-414b27489dad;0a3f507c-f0aa-32b8-e044-0003ba298018;920;;;;1975;;;;;POINT(707559.52 6170588.24);5;6
4965a281-f78c-4a56-87ad-443b3b88f64d;0a3f507d-02d9-32b8-e044-0003ba298018;130;51;95;;1964;;1;;;POINT(708044.47 6173290.65);5;6
496722aa-f965-4967-beaa-c6c68d37f613;0a3f507d-064c-32b8-e044-0003ba298018;330;;;;;;;;;;;9
49683a54-b9e7-4219-9e7f-66c3afdcf416;0a3f507d-1fef-32b8-e044-0003ba298018;920;;;;1000;;;;;POINT(700745.89 6168549.8);5;10
496af3d5-9149-46cc-ab5a-ce67c2b07a27;0a3f507c-f13a-32b8-e044-0003ba298018;120;148;240;;1778;1998;2;7;2;POINT(704965.3 6172128.23);5;6
496c8ea1-4d61-4241-a712-bc90b0cc072a;0a3f507d-1b50-32b8-e044-0003ba298018;120;121;121;;1970;;2;7;2;POINT(703361.96 6175347.45);5;6
496e54ca-276d-4910-a56c-b294ee72be48;70f8f976-357b-03b7-e044-00144f3ead67;920;;;;1989;;;;;POINT(705692.42 6172350.43);5;6
4973d4aa-fff3-4bd0-b90a-1448a119d63e;0a3f507d-003f-32b8-e044-0003ba298018;920;;;;1969;;;;;POINT(708048.43 6170998.2);5;6
49744478-c444-4263-8a9b-ff5c3126a7c1;0a3f507d-00ef-32b8-e044-0003ba298018;130;58;115;;1971;;1;;;POINT(707930.69 6170795.83);5;6
4975802d-7588-4a2d-8349-65ef0f6aba29;0a3f507d-04e1-32b8-e044-0003ba298018;120;122;122;;1966;;1;;;POINT(709094.98 6171930.2);5;6
49773264-bc72-4860-936c-5cf38b15f377;0a3f507c-f9a4-32b8-e044-0003ba298018;920;;;;1000;;;;;POINT(701179.6 6171110.51);5;6
497780e2-6a88-4867-bdee-b7bcdc6adaae;0a3f507c-fabe-32b8-e044-0003ba298018;130;61;103;;1959;1984;7;1;2;POINT(707740.12 6171420.6);5;6
497dd25d-0b04-4970-801d-c1abe945d4bf;0a3f507d-08e8-32b8-e044-0003ba298018;531;97;;97;1972;;7;1;2;POINT(707050.37 6171206.8);5;6
497e24ee-2f28-4545-9898-01d4f4ca1f1e;0a3f507c-f835-32b8-e044-0003ba298018;930;;;;1980;;;;;POINT(701731.34 6173269.77);5;6
49816d6b-6664-497a-a187-15652897c826;0a3f507c-f3ee-32b8-e044-0003ba298018;120;;;;;;;;;;;9
498670b4-8163-464c-88f0-7158ea6b7516;0a3f507d-18bf-32b8-e044-0003ba298018;215;954;;954;1963;;9;;90;POINT(699465.21 6173715.35);5;6
4987c7b2-c5a7-4176-9121-a9173909015d;0a3f507d-0338-32b8-e044-0003ba298018;120;117;171;;1918;;1;;2;POINT(708063.21 6172513.8);5;6
4988cefe-b8c8-44c4-af41-27ba89fa96e1;0a3f507d-212b-32b8-e044-0003ba298018;130;111;111;;2004;;2;7;90;POINT(700957.91 6170734.2);5;6
498f607d-5cf5-45e3-93e2-61df56738415;0a3f507c-ee54-32b8-e044-0003ba298018;120;31;31;;;2005;;;;;;9
4992b3c2-63b7-4581-be56-c20662046d4c;;230;13;;13;1931;;9;;;;;10
4994e098-21f7-41d2-805f-d64eb789281f;0a3f507c-f3f2-32b8-e044-0003ba298018;120;130;130;;1967;;1;;2;POINT(708506.8 6172179.63);5;6
4995e836-0de1-43e0-b0d0-bf2b5af25525;0a3f507c-f9a3-32b8-e044-0003ba298018;120;20;;;;;;;;;;3
4998e94e-01ec-4f23-ad88-541398b302ff;0a3f507c-ee4e-32b8-e044-0003ba298018;120;113;113;;1972;1980;2;7;;POINT(700847.78 6173227.35);5;6
499c8b0b-66b4-487f-9c4a-7aefd3c44f86;0a3f507c-ec4a-32b8-e044-0003ba298018;120;140;131;;1964;;2;7;2;POINT(702758.38 6172229.03);5;6
499dde62-d6fe-4a48-b1ab-25ad0d9c7bd8;0a3f507c-f927-32b8-e044-0003ba298018;930;;;;2005;;;;;POINT(700595.76 6173163.32);5;6
49a15fb6-0160-45db-aa20-7a86e6c765ce;0a3f507d-042d-32b8-e044-0003ba298018;920;;;;2005;;;;;POINT(701297.38 6172097.49);5;6
49a72c3f-426b-4fb7-83f7-a7b5af128e99;0a3f507d-1495-32b8-e044-0003ba298018;930;;;;1967;;;;;POINT(707393.86 6170653.38);5;6
49aa002a-b322-4855-ad5d-5c5d84b5fa84;0a3f507d-1613-32b8-e044-0003ba298018;930;;;;1968;;;;;POINT(706864.67 6171093.62);5;6
49ae0647-a2bf-4e4e-a3ef-6835267f6b21;0a3f507c-f03c-32b8-e044-0003ba298018;120;69;103;;1904;;2;7;2;POINT(700140.23 6171771.42);5;6
49af01f6-594c-429b-8551-3c6c3b421823;0a3f507c-f59e-32b8-e044-0003ba298018;930;;;;;;;;;;;11
49b17453-c9d4-4ecb-b6c2-08b7072991ae;0a3f507c-f193-32b8-e044-0003ba298018;210;453;;453;2000;;9;;;POINT(700740.27 6174794.32);5;6
49b2c031-6548-4d06-8b2d-064a88a0b61e;0a3f507d-0d9b-32b8-e044-0003ba298018;910;;;;1000;;;;;POINT(700716.74 6172321.34);5;6
49b37302-e5f3-454a-bae5-ba295407ac66;0a3f507d-06b5-32b8-e044-0003ba298018;140;;;;;;;;;;;9
49b3fcca-46fc-4f6f-8846-2a4d1e63289c;0a3f507d-202b-32b8-e044-0003ba298018;920;;;;2003;;;;;POINT(707782.35 6170977.36);5;6
49b8d22f-7469-4dd2-84ea-77943f7b916b;0a3f507d-122b-32b8-e044-0003ba298018;120;168;168;;1974;;2;7;2;POINT(702826.9 6171919.73);5;6
49bb1f46-764c-4a77-bbce-76cf4fb1843e;0a3f507d-138a-32b8-e044-0003ba298018;930;;;;1980;;;;;POINT(709432.51 6171755.81);5;6
49bb8a37-23c2-4234-a293-42b888d50fb7;0a3f507d-25a7-32b8-e044-0003ba298018;510;;;;;;;;;;;9
49bc25af-ff9f-4b2e-a61b-ec08008cf503;966aa56a-de40-41f8-a561-85e61532deaf;930;;;;2006;;;;;POINT(700740.48 6171000.12);5;6
49c01777-1d82-4ad9-852d-caddd6068505;0a3f507d-1d06-32b8-e044-0003ba298018;930;;;;1995;;;;;POINT(707616.86 6171433.57);5;6
49c1c7fb-4c80-4831-b2f1-b36d07553999;0a3f507d-0c70-32b8-e044-0003ba298018;930;;;;1995;;;;;POINT(705985.02 6172524.36);5;6
49c29a06-3a0c-44c4-9089-895c7b80dd7c;3cae7253-0922-0f90-e044-0003ba298018;930;;;;2011;;;;;POINT(704796.89 6171713.52);5;6
49c2e771-54a3-4a7a-91af-8f3eaa03110d;0a3f507d-143d-32b8-e044-0003ba298018;930;;;;1965;;;;;POINT(707446.09 6171071.21);5;6
49c404d3-0b06-42a6-8a5a-6171a38d68ba;0a3f507d-04dd-32b8-e044-0003ba298018;930;;;;1974;;;;;POINT(709131.42 6171947.93);5;10
49c53861-2149-4994-bd4a-80a51d9d426e;0a3f507d-13c1-32b8-e044-0003ba298018;120;204;175;;1972;;1;;5;POINT(709476.36 6171526.46);5;6
49c578ee-51c3-453d-bb2d-0cd35569868d;0a3f507d-0971-32b8-e044-0003ba298018;120;74;104;;1903;;1;;;POINT(708150.88 6172703.64);5;6
49c70e0f-615d-48b2-b758-bdc4ab2bfa67;0a3f507d-0b2c-32b8-e044-0003ba298018;920;;;;1993;;;;;POINT(700728.88 6171484.48);5;10
49c8e0c8-1e7a-493f-bdd9-34bb7c318ca2;0a3f507c-f435-32b8-e044-0003ba298018;120;153;153;;2006;;5;1;5;POINT(700844.62 6167902.05);5;6
49cd5d61-2ebd-4dd9-8e42-a7114fa9bf2c;0a3f507d-1643-32b8-e044-0003ba298018;930;;;;1967;;;;;POINT(706689.98 6170886.01);5;6
49d975a6-4d67-4c68-a347-130c03b52df9;0a3f507d-0052-32b8-e044-0003ba298018;920;;;;1968;;;;;POINT(708213.29 6171080.49);5;6
49da67a4-6715-43d1-8fbd-c23d43c31470;0a3f507d-1451-32b8-e044-0003ba298018;930;;;;1965;;;;;POINT(707529.54 6171067.55);5;6
49de5fea-8efa-454d-ad08-fe5c8ce4b88e;;230;20;;20;1968;;9;;;;;10
49deb535-a5dc-465f-aacc-40548a7d4673;0a3f507d-16a5-32b8-e044-0003ba298018;130;98;98;;1966;;1;;;POINT(706597.73 6170886.61);5;6
49df0bfb-d239-40b2-932e-38eee236c8d8;0a3f507c-f974-32b8-e044-0003ba298018;120;199;199;;1944;1956;1;;;POINT(707695.68 6170987.02);5;6
49df74bd-6235-4c0c-9e44-c1ab0ff8b2a6;0a3f507d-0988-32b8-e044-0003ba298018;920;;;;1994;;;;;POINT(708227.72 6172872.38);5;6
49e333e6-3caf-48af-9ab3-efdf947be9ab;0a3f507d-2029-32b8-e044-0003ba298018;130;60;100;;1965;1978;1;;;POINT(707772.58 6170966.88);5;6
49e39d0d-ea76-4f5b-8e96-f1d009390778;1baa2f73-cccd-4f30-83d3-00aaf19ba3eb;920;;;;2007;;;;;POINT(706967 6171046.01);5;6
49e5599e-8867-4f03-a6c8-47eab445af9c;0a3f507d-07de-32b8-e044-0003ba298018;920;;;;2005;;;;;POINT(704346.7 6171773.03);5;6
49ed3ea8-761d-4435-baee-234eb7865464;0a3f507d-201f-32b8-e044-0003ba298018;920;;;;1980;;;;;POINT(702983.33 6171948.72);5;6
49edab44-82c4-4092-9b43-2c483d38168e;0a3f507d-0e44-32b8-e044-0003ba298018;970;0;;0;1881;;9;;;POINT(708250.98 6175252.07);5;6
49efd486-7991-4f08-a2ce-87fd3fbe9c2f;0a3f507d-0b54-32b8-e044-0003ba298018;120;146;248;;1978;1987;2;7;2;POINT(703555.3 6175564.31);5;6
49efeddf-a570-4afb-aae7-14f2112090f5;0a3f507d-11d9-32b8-e044-0003ba298018;930;;;;;;;;;;;9
49f103a9-efaf-4627-834c-33628b562b90;0a3f507d-0094-32b8-e044-0003ba298018;920;;;;1969;;;;;POINT(708211.58 6170964.76);5;6
49f107d9-5292-4ee7-8b6d-73ffc36e3164;0a3f507d-0314-32b8-e044-0003ba298018;930;;;;1975;;;;;POINT(700046.02 6171951.01);5;6
49f2fd64-ad74-4cdd-9fd6-5010f26eb6dc;0a3f507d-13df-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(708586.26 6172183.75);5;6
49f323ef-9643-4874-b1ae-38e280d15d3e;61b514e7-2d85-4b3f-a383-bb7dcbea7d55;131;111;111;;2019;;1;;;POINT(705700.68 6171320.32);5;13
49f4a9ec-5be9-4d64-85cf-7ec6a28ecd2a;0a3f507d-075a-32b8-e044-0003ba298018;910;;;;1965;;;;;POINT(707308.34 6171012.51);5;6
49f67b0e-fdcf-43f5-9c8d-990109aeccdf;0a3f507c-facb-32b8-e044-0003ba298018;130;56;95;;1949;;1;;90;POINT(707806.75 6171418.94);5;6
49f76b63-38c7-4945-b000-8377115c9978;0a3f507d-0aed-32b8-e044-0003ba298018;232;24;;24;1997;;9;;;POINT(706879.34 6170724.32);5;6
49f9dafd-de03-4e22-a53c-9c477a1136e7;0a3f507d-051e-32b8-e044-0003ba298018;120;175;130;;1955;;2;7;2;POINT(703132.7 6175926.61);5;6
49fd6baf-2a85-4a69-a05e-5c138db0e1be;0a3f507c-f09f-32b8-e044-0003ba298018;920;;;;1975;;;;;POINT(707532.45 6170585.87);5;6
49fd8f61-21e1-4b0c-a19f-27cfa4029fc1;0a3f507d-121b-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(707295.96 6170879.04);5;6
49ff6da9-3c41-477a-a04a-782eff4c02aa;0a3f507d-1b4e-32b8-e044-0003ba298018;910;;;;1971;;;;;POINT(703345.27 6175361.47);5;6
4a009aa3-91df-462f-8ae9-ed3e7d1f83ea;;310;11;;11;;;9;;;;;11
4a052a88-5093-4f32-abb6-3b9741341a33;0a3f507c-fae1-32b8-e044-0003ba298018;321;1365;;1365;1989;;2;7;;POINT(699843.1 6172022.37);5;6
4a07d9e1-6170-4765-a6cb-00fcd4c66c05;0a3f507c-f443-32b8-e044-0003ba298018;920;;;;1998;;;;;POINT(706363.2 6170350.21);5;6
4a07ed5c-5d29-4cef-8693-e3ab2926fb9f;0a3f507d-088d-32b8-e044-0003ba298018;120;137;137;;1970;;1;;2;POINT(709157.81 6170889.88);5;6
4a0918c4-ea59-4724-9002-495b71a4031b;0a3f507c-eb3d-32b8-e044-0003ba298018;930;;;;1973;;;;;POINT(701870.99 6173183.83);5;6
4a0b7a51-e25c-4a5f-b687-a301e5a3045f;0a3f507d-1d5c-32b8-e044-0003ba298018;910;;;;1920;;;;;POINT(700684.32 6167865.08);5;6
4a0eb59a-c038-4632-9f44-e0160a212ab8;0a3f507d-2301-32b8-e044-0003ba298018;930;;;;1998;;;;;POINT(707841.21 6171703.17);5;6
4a110af2-2388-498e-bb0c-45751d3a6965;70f8f976-3577-03b7-e044-00144f3ead67;930;;;;2007;;;;;POINT(704866.12 6172168.93);5;6
4a1446e5-2743-4740-b794-218edb656dc1;3603a571-bd33-453f-be0c-7dcd3e739b02;130;100;100;;2015;;1;;;POINT(706925.29 6171184.36);5;6
4a1631f9-2f19-4a73-b36b-2d61328c434e;c46c2021-b9ba-49cc-8b41-050abbba1429;440;590;;590;1962;1995;1;;90;POINT(708398.56 6172296.26);5;6
4a187733-2e14-4957-a99d-8cde0721def7;0a3f507d-1603-32b8-e044-0003ba298018;930;;;;1968;;;;;POINT(706891.36 6170998.25);5;6
4a19b792-cd36-4f41-b525-902f1fa4cfd4;0a3f507c-f1b2-32b8-e044-0003ba298018;120;158;158;;1973;;7;1;2;POINT(700534.7 6173442.36);5;6
4a1a62d5-b2ac-4ec8-8db5-6bb1041843c0;0a3f507d-1420-32b8-e044-0003ba298018;930;;;;1966;;;;;POINT(707430.78 6170994.44);5;6
4a1e92db-adfe-4589-b8a3-67fe9ebbb9cc;0a3f507c-ed48-32b8-e044-0003ba298018;930;;;;1977;;;;;POINT(707642.74 6170954.9);5;6
4a20c708-9f84-4e35-bfde-cd86b4ae3852;0a3f507d-1ff1-32b8-e044-0003ba298018;222;262;151;262;1898;1975;7;1;90;POINT(700741.48 6168520.32);5;6
4a213cc4-6f72-4d5b-a1bf-59a5d4be2c60;0a3f507d-03f3-32b8-e044-0003ba298018;930;;;;1992;;;;;POINT(701276.52 6173179.79);5;6
4a21eb1b-2eba-4d74-91c2-f80621ffc2ea;0a3f507d-0a13-32b8-e044-0003ba298018;120;;;;;;;;;;;9
4a25abc7-76c7-4443-bba7-48a7e09b2c33;0a3f507d-0dd6-32b8-e044-0003ba298018;120;70;102;;1917;;2;7;90;POINT(700898.84 6171397.16);5;6
4a276fcb-9af4-4cd7-904a-f610227f19e2;0a3f507d-0005-32b8-e044-0003ba298018;132;138;138;;2018;;1;;;POINT(707286.02 6171673.85);5;6
4a289d92-9b63-49b4-af84-b16cb16e24b0;0a3f507d-12cf-32b8-e044-0003ba298018;120;90;147;;1922;;1;;2;POINT(707521.36 6171245.05);5;6
4a337974-fd98-4566-b4c8-c354e59736c0;0a3f507d-1a46-32b8-e044-0003ba298018;120;15;15;;;;;;;;;9
4a34f823-9646-4d5e-b8cd-789dd1aa7b3e;0a3f507d-0950-32b8-e044-0003ba298018;239;212;;212;2016;;9;;;POINT(704374.79 6171258.82);5;6
4a390ec4-f677-48c8-a5e1-8765c177fe14;0a3f507d-0dfe-32b8-e044-0003ba298018;321;12114;;12114;1990;;1;;90;POINT(705865.16 6171168.42);5;6
4a3dafbe-4059-4436-96ac-15600a4bf07a;0a3f507d-22e7-32b8-e044-0003ba298018;120;89;148;;1900;;1;;2;POINT(707782.36 6171908.64);5;6
4a3ee5a1-d28a-4fbd-accf-3660b4715519;0a3f507d-0153-32b8-e044-0003ba298018;130;58;115;;1971;;1;;;POINT(707974.88 6170782.57);5;6
4a418488-90d0-4830-80a6-f447b7a113d8;cd784429-c430-494c-ae7c-b287d355f30f;930;;;;2019;;;;;POINT(701550.84 6171075.57);5;6
4a421df1-d60e-4153-ae66-dbf54d23538a;0a3f507d-0b4d-32b8-e044-0003ba298018;120;149;149;;1972;;7;1;2;POINT(703589.74 6175468.26);5;6
4a4bf151-7fd0-4011-b0d1-e61374ed8e42;0a3f507d-1b30-32b8-e044-0003ba298018;920;;;;1979;;;;;POINT(703363.91 6175254.92);5;6
4a533707-e603-4a0c-be66-3305f8d4f937;0a3f507d-175f-32b8-e044-0003ba298018;930;;;;1987;;;;;POINT(707342.74 6172542);5;6
4a53f649-f93b-4f75-8e8e-7e439bb6ef6b;0a3f507d-03a6-32b8-e044-0003ba298018;910;;;;1959;;;;;POINT(707884.3 6171136.33);5;6
4a548b3e-044a-4025-a0b2-678407649591;0a3f507c-f759-32b8-e044-0003ba298018;120;44;44;;1936;;7;1;2;POINT(700270 6172060.78);5;6
4a59a209-6f63-437e-ad63-c7f6c407657f;0a3f507d-1430-32b8-e044-0003ba298018;920;;;;1982;;;;;POINT(707468.32 6171026.2);5;6
4a5b0134-fdd2-42c8-8f1e-8c7f83eacc52;0a3f507d-0741-32b8-e044-0003ba298018;910;;;;1945;;9;;;POINT(707236.35 6171042.31);5;6
4a5c7781-e7e5-47f9-b7bc-0307e191d1fc;0a3f507d-0d81-32b8-e044-0003ba298018;130;104;104;;1962;;2;7;0;POINT(707637.4 6173079.18);5;6
4a5c8bba-4b0b-4bec-99cc-ef5b8ea95afc;0a3f507d-18c9-32b8-e044-0003ba298018;120;130;115;;1965;1976;7;1;2;POINT(699019.84 6173453.88);5;6
4a5e1b44-3bd5-4023-9823-aff6e359913e;0a3f507d-1a47-32b8-e044-0003ba298018;930;;;;;;;;;POINT(703832.63 6175228.52);5;2
4a5e6b60-660a-4afc-8d68-72c74529c120;0a3f507c-fe7a-32b8-e044-0003ba298018;130;110;103;;1962;1978;1;;90;POINT(708397.52 6172940.08);5;6
4a5ecee6-e7a8-4e1e-8967-96e321fab156;0a3f507c-f828-32b8-e044-0003ba298018;930;;;;1991;;;;;POINT(701649.43 6173186.62);5;6
4a62d1ff-e79f-41c7-9c26-b55293f05982;0a3f507d-1638-32b8-e044-0003ba298018;130;100;100;;1968;;1;;;POINT(706798.64 6170863.83);5;6
4a638fc3-3538-4f0b-941e-4aa6baac260e;0a3f507d-1f04-32b8-e044-0003ba298018;130;72;134;;1969;;1;;;POINT(708431.92 6171157.66);5;6
4a642945-64a4-472e-bf44-0ebb5a3a408c;0a3f507c-ec1c-32b8-e044-0003ba298018;120;105;166;;1979;1981;7;1;2;POINT(700346.42 6173067.66);5;6
4a6a8fcf-87bf-4425-989a-15d84b14a967;0a3f507d-15e1-32b8-e044-0003ba298018;930;;;;1968;;;;;POINT(706891.18 6170971.94);5;6
4a6d7942-0fae-4854-9383-c209b1be1dcb;0a3f507c-f7e5-32b8-e044-0003ba298018;920;;;;2005;;;;;POINT(707168 6172044.64);5;6
4a70847d-b67d-4d21-a6aa-19dacf05877b;0a3f507c-f966-32b8-e044-0003ba298018;920;;;;1969;;;;;POINT(708284.56 6172535.55);5;6
4a759305-f767-4be5-ba6a-b3d94edd25b8;0a3f507d-1848-32b8-e044-0003ba298018;920;;;;1983;;;;;POINT(702995.69 6171550.65);5;6
4a77c210-ea52-4b66-b6e3-5833ea4b349d;0a3f507d-165d-32b8-e044-0003ba298018;930;;;;1967;;;;;POINT(706745.6 6170959.16);5;6
4a786bd1-1192-4e72-88b8-0175041a942e;0a3f507d-1366-32b8-e044-0003ba298018;920;;;;1978;;;;;POINT(709277.38 6171607.35);5;6
4a7b2b5b-9687-40f9-86d4-9769b2324800;0a3f507d-0dca-32b8-e044-0003ba298018;910;;;;1915;;;;;POINT(700847.32 6171541.24);5;6
4a7cb332-302e-4a3c-acf1-698c6d72aec2;0a3f507d-1aeb-32b8-e044-0003ba298018;920;;;;1986;;;;;POINT(700462.35 6171937.91);5;6
4a7dbcb9-456a-4d87-8882-466a411978db;0a3f507d-259a-32b8-e044-0003ba298018;920;;;;1968;;;;;POINT(700953.22 6171406.74);5;6
4a81d500-eac9-45b0-bd2b-e00a94dc9bf5;0a3f507d-0d72-32b8-e044-0003ba298018;130;104;104;;1963;;2;7;5;POINT(707557.73 6173006.57);5;6
4a8226d7-625b-4ff2-a20e-ac8ec6398d02;0a3f507c-ec8c-32b8-e044-0003ba298018;120;64;104;;1908;;7;1;2;POINT(702603.54 6171997.14);5;6
4a8987ac-3245-431e-9a06-7291be6bed8b;0a3f507d-241b-32b8-e044-0003ba298018;120;108;108;;1966;;1;;;POINT(707465.07 6171991.85);5;10
4a89c9bd-b3f1-4535-b60b-8085544402fb;0a3f507c-eef8-32b8-e044-0003ba298018;920;;;;1974;;;;;POINT(702340.82 6171816.71);5;6
4a8c9e66-0d2e-453c-aae1-e468da508654;0a3f507d-19d4-32b8-e044-0003ba298018;970;0;;0;1963;;9;;;POINT(702739.25 6170372.9);5;6
4a8e993c-00e0-4e14-abb9-3b14dc8b439c;0a3f507d-0317-32b8-e044-0003ba298018;930;;;;1974;;;;;POINT(700040.02 6171882.79);5;6
4a8f22f9-7266-4fd9-a1b4-7c7b2b6b4ed2;0a3f507c-f399-32b8-e044-0003ba298018;310;33;;33;;2007;;;;;;9
4a942c6c-3217-44c1-9210-b65c3b6f7620;0a3f507d-0095-32b8-e044-0003ba298018;130;122;122;;1970;;1;;;POINT(707976.68 6170898.35);5;6
4a98a695-e669-4187-8bed-fb9e2f9c36c3;0a3f507c-fdb5-32b8-e044-0003ba298018;150;499;499;;1979;2000;2;7;;POINT(700707.92 6171550.46);5;10
4a9a3fd3-c5df-4a88-99ac-37db5ead8c30;0a3f507d-0c0d-32b8-e044-0003ba298018;540;50;50;;1978;2001;7;1;2;POINT(701317.13 6172888.24);5;6
4a9b5b49-ba27-41a9-a3dc-f67059cbe2e9;0a3f507d-09e6-32b8-e044-0003ba298018;120;67;102;;1920;;1;;;POINT(700672.08 6171997);5;6
4a9c3b5b-c71f-475a-8397-19eb7be7f030;0a3f507d-1e61-32b8-e044-0003ba298018;130;73;137;;1968;1976;1;;2;POINT(708387.64 6170849.24);5;6
4aa27711-a2a6-4104-a9e0-d96bb537aff8;0a3f507c-f7a5-32b8-e044-0003ba298018;120;;;;;;;;;;;9
4aa51e10-1cca-4b11-a91e-c4d751144321;0a3f507d-0c17-32b8-e044-0003ba298018;930;;;;1974;;;;;POINT(701399.12 6172860.75);5;6
4aa5743a-bb54-49ca-89ae-1e22e6e61918;0a3f507d-0569-32b8-e044-0003ba298018;920;;;;1994;;;;;POINT(708162.89 6173202.26);5;6
4aa7ff7d-8b15-40a1-9072-cc11eeb0fe0e;0a3f507d-157b-32b8-e044-0003ba298018;140;10;;;;;;;;;;9
4aa9b005-7a4c-4153-8914-33abcac85638;0a3f507d-1fa2-32b8-e044-0003ba298018;920;;;;1980;;;;;POINT(700881.04 6168916.6);5;6
